[2017-07-13 18:22:57] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:30:23] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:32:38] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:40:04] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:44:16] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:47:21] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:48:21] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:49:10] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:54:44] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:56:39] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
